file,unit,status,loc_churn,bucket,recurring,source,reason,blast_radius_module,blast_radius_unit
feat/inspections/fe/ports/src/commonMain/kotlin/cz/adamec/timotej/snag/feat/inspections/fe/ports/InspectionsApi.kt,:feat:inspections:fe:ports::commonMain,D,44,local,False,hand:local_module_globs,Unit inside a module declared local to this change (:feat:inspections:*),7,14
feat/inspections/fe/ports/src/commonMain/kotlin/cz/adamec/timotej/snag/feat/inspections/fe/ports/InspectionsDb.kt,:feat:inspections:fe:ports::commonMain,D,32,local,False,hand:local_module_globs,Unit inside a module declared local to this change (:feat:inspections:*),7,14
feat/projects/fe/app/impl/build.gradle.kts,:root::non-module,M,1,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
feat/projects/fe/app/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/app/impl/internal/DeleteProjectUseCaseImpl.kt,:feat:projects:fe:app:impl::commonMain,M,4,collateral,False,hand,Direct import of CascadeDeleteLocalInspectionsByProjectIdUseCase — cross-feature coupling; avoidable via a projects-defined cross-feature port for cascade cleanup,4,13
feat/projects/fe/app/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/app/impl/internal/sync/ProjectPullSyncHandler.kt,:feat:projects:fe:app:impl::commonMain,M,4,collateral,False,hand,"ProjectPullSyncHandler is feat/projects' own pull sync handler, not a central registry — the sync_handler_registry rule misfired. The touch here is because the handler calls CascadeDeleteLocalInspectionsByProjectIdUseCase inside its applyChange Deleted branch (cross-feature cascade, collateral). Note rule mis-match for follow-up ripple_rules.yaml tightening.",4,13
feat/projects/fe/app/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/app/impl/internal/sync/ProjectSyncHandler.kt,:feat:projects:fe:app:impl::commonMain,M,4,collateral,False,hand,"ProjectSyncHandler is feat/projects' OWN sync handler, not a central registry — the sync_handler_registry rule misfired. The touch here is because the handler invokes CascadeRestoreLocalInspectionsByProjectIdUseCase in its onDeleteRejected path (cross-feature cascade, collateral). Note rule mis-match for follow-up ripple_rules.yaml tightening.",4,13
feat/projects/fe/driving/impl/build.gradle.kts,:root::non-module,M,3,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
feat/projects/fe/driving/impl/src/commonMain/composeResources/values/strings.xml,:feat:projects:fe:driving:impl::commonMain,M,2,collateral,False,hand,Removed inspections_section_title and new_inspection strings — UI copy previously embedded in feat/projects for the inspections section,2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/di/ProjectsDrivingModule.kt,:feat:projects:fe:driving:impl::commonMain,M,12,collateral,False,hand,Navigation wiring: InspectionCreationRouteFactory and InspectionEditRouteFactory bindings + onNewInspectionClick/onInspectionClick callbacks removed,2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/ui/ProjectDetailsContent.kt,:feat:projects:fe:driving:impl::commonMain,M,78,collateral,False,hand,"UI embed: InspectionCard composable section with section header, LazyRow, and start/end callbacks removed",2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/ui/ProjectDetailsScreen.kt,:feat:projects:fe:driving:impl::commonMain,M,6,collateral,False,hand,onNewInspectionClick/onInspectionClick callback parameters removed from ProjectDetailsScreen function signature,2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/Mapper.kt,:feat:projects:fe:driving:impl::commonMain,M,1,collateral,False,hand,Removed inspections = inspections field from VmState→UiState mapping,2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/ProjectDetailsUiState.kt,:feat:projects:fe:driving:impl::commonMain,M,7,collateral,False,hand,Removed inspections field (ImmutableList<AppInspection>) + InspectionsUiStatus enum from the UI state data class,2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/ProjectDetailsViewModel.kt,:feat:projects:fe:driving:impl::commonMain,M,67,collateral,False,hand,"Major: removed GetInspectionsUseCase/SaveInspectionUseCase constructor params, collectInspections job, onStartInspection/onEndInspection methods, and inspection-related VmState fields",2,8
feat/projects/fe/driving/impl/src/commonMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/ProjectDetailsVmState.kt,:feat:projects:fe:driving:impl::commonMain,M,3,collateral,False,hand,"Removed inspections, inspectionStatus fields + InspectionsUiStatus enum",2,8
feat/projects/fe/driving/impl/src/commonTest/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/ProjectDetailsViewModelTest.kt,:feat:projects:fe:driving:impl::commonTest,M,222,collateral,False,hand,"Removed 7 inspection-related test cases (onStartInspection/onEndInspection variants), FakeInspections{Db,Api} injections, and the seedInspection helper",2,8
feat/projects/fe/driving/impl/src/nonWebMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/di/ProjectsDrivingModule.nonWeb.kt,:feat:projects:fe:driving:impl::nonWebMain,M,2,collateral,False,hand,NonWebProjectDetailsViewModel construction: removed getInspectionsUseCase and saveInspectionUseCase Koin get() calls,2,8
feat/projects/fe/driving/impl/src/nonWebMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/NonWebProjectDetailsViewModel.kt,:feat:projects:fe:driving:impl::nonWebMain,M,6,collateral,False,hand,NonWeb VM: removed inspection use case constructor params and super() delegation,2,8
feat/projects/fe/driving/impl/src/webMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/di/ProjectsDrivingModule.web.kt,:feat:projects:fe:driving:impl::webMain,M,2,collateral,False,hand,WebProjectDetailsViewModel construction: removed getInspectionsUseCase and saveInspectionUseCase Koin get() calls,2,8
feat/projects/fe/driving/impl/src/webMain/kotlin/cz/adamec/timotej/snag/projects/fe/driving/impl/internal/projectDetails/vm/WebProjectDetailsViewModel.kt,:feat:projects:fe:driving:impl::webMain,M,6,collateral,False,hand,Web VM: removed inspection use case constructor params and super() delegation,2,8
feat/reports/be/app/impl/build.gradle.kts,:root::non-module,M,1,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
feat/reports/be/app/impl/src/main/kotlin/cz/adamec/timotej/snag/reports/be/app/impl/internal/GenerateProjectReportUseCaseImpl.kt,:feat:reports:be:app:impl::main,M,6,collateral,False,hand,Removed GetInspectionsUseCase constructor param and the inspections fetch inside the report generator; reports feature depended cross-feature on inspections for passport PDF data,1,1
feat/reports/be/driven/impl/src/main/kotlin/cz/adamec/timotej/snag/reports/be/driven/impl/internal/OpenPdfReportGenerator.kt,:feat:reports:be:driven:impl::main,M,40,collateral,False,hand,"PDF report generator: removed addInspectionsSection function, inspection table column constants, and cover-page/summary-page inspection counts",1,1
feat/reports/be/ports/build.gradle.kts,:root::non-module,M,1,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
feat/reports/be/ports/src/main/kotlin/cz/adamec/timotej/snag/reports/be/ports/ProjectReportData.kt,:feat:reports:be:ports::main,M,2,collateral,False,hand,Removed inspections: List<BackendInspection> field from the report data class (cross-feature model leak into reports),6,8
koinModulesAggregate/be/build.gradle.kts,:root::non-module,M,5,intrinsic,True,rule:aggregation_koin_be,"BE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/be/src/main/kotlin/cz/adamec/timotej/snag/di/aggregate/be/BackendModulesAggregate.kt,:koinModulesAggregate:be::main,M,6,intrinsic,True,rule:aggregation_koin_be,"BE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",2,3
koinModulesAggregate/fe/build.gradle.kts,:root::non-module,M,6,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",0,0
koinModulesAggregate/fe/src/commonMain/kotlin/cz/adamec/timotej/snag/di/aggregate/fe/FrontendModulesAggregate.kt,:koinModulesAggregate:fe::commonMain,M,8,intrinsic,True,rule:aggregation_koin_fe,"FE Koin aggregation — each feature's DI module is listed here, every feature add/remove edits this file",2,8
server/build.gradle.kts,:root::non-module,M,1,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
server/src/main/kotlin/cz/adamec/timotej/snag/impl/internal/DevDataSeederConfiguration.kt,:server::main,M,55,intrinsic,True,hand,Dev-data seeder enumerates every feature's entity (constructor param + seed*() call per feature); overridden from rule's recurring:false because every new entity forces a touch — a combinatorial DVT site. Note rule discrepancy for follow-up ripple_rules.yaml edit.,0,0
settings.gradle.kts,:root::settings,M,17,intrinsic,True,rule:settings_gradle,settings.gradle.kts — every module add/remove is listed here,0,0
testInfra/be/build.gradle.kts,:root::non-module,M,1,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
testInfra/fe/build.gradle.kts,:root::non-module,M,1,collateral,False,rule:build_gradle_collateral,"build.gradle.kts edit in a pre-existing module — typically a new dependency or plugin declaration, avoidable if the convention plugins auto-wire it",0,0
testInfra/fe/src/commonMain/kotlin/cz/adamec/timotej/snag/testinfra/fe/FrontendKoinInitializedTest.kt,:testInfra:fe::commonMain,M,2,intrinsic,True,hand,Test infrastructure base class enumerates every feature's driven-test module in its koinModules() list; every new feature forces an addition here — an ISP-flavored aggregation site (test infra fan-in),74,160
